seed,global_rate,per_gpu_rate,policy,label,path,exists,submitted,completed,failed,slo_attainment_completed,slo_attainment_submitted,goodput_req_s,throughput_req_s,throughput_completed_req_s,ttft_p50,ttft_p90,ttft_p95,ttft_p99,tpot_p50,tpot_p90,tpot_p95,tpot_p99,complete
0,5.0,2.5,bps_pbc,w/o KAS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_0/rate_5/bps_pbc/bps_pbc_hetero.summary.json,True,128,128,0,0.2734375,0.2734375,0.39733142121397774,1.4530977690111186,1.4530977690111186,7.567212608642876,37.72783534489572,38.01934434277937,38.77985724547878,0.11338812492174553,2.2684919632239526,3.272267530858518,8.176460142135634,True
1,1.5,0.75,fcfs,DistServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_1p5/fcfs/fcfs_hetero.summary.json,True,128,128,0,0.7578125,0.7578125,1.0040992800562476,1.3249969881154608,1.3249969881154608,0.07554276008158922,0.20942407734692098,0.22716368911787868,0.2632163675501944,0.03267057476596781,0.27691155186233407,0.5372319326549775,1.0396326265912503,True
1,1.5,0.75,phase,PhaseServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_1p5/phase/phase_hetero.summary.json,True,128,128,0,0.953125,0.953125,1.0632066781630918,1.115495531187506,1.115495531187506,0.07681526150554419,0.21158665101975205,0.2271517476066947,0.28239455621689574,0.030542979928261653,0.04067663761443387,0.0548186026552382,0.12657781276153404,True
1,1.5,0.75,bps_kas,w/o PBC,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_1p5/bps_kas/bps_kas_hetero.summary.json,True,128,128,0,0.8125,0.8125,1.0147702889808279,1.2489480479764035,1.2489480479764035,0.07840501051396132,0.2147796306759119,0.234406337980181,0.2809235447645188,0.03521674989771388,0.24439445375464852,0.43043691795601563,0.9023501481115821,True
1,1.5,0.75,kas_pbc,w/o BPS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_1p5/kas_pbc/kas_pbc_hetero.summary.json,True,128,128,0,0.8125,0.8125,0.9995214319030594,1.2301802238806885,1.2301802238806885,0.07625270448625088,0.2135822160169482,0.23205832447856667,0.2814850280992688,0.03535367926745797,0.23540100879035886,0.41479285014115963,0.890801893692464,True
1,1.5,0.75,bps_pbc,w/o KAS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_1p5/bps_pbc/bps_pbc_hetero.summary.json,True,128,128,0,0.765625,0.765625,1.0147309887642881,1.3253629241002947,1.3253629241002947,0.07616861537098885,0.21385445091873406,0.2267784744501114,0.2794413329660894,0.033071785182812286,0.2771612430922686,0.535498212210369,1.061625684650615,True
1,2.0,1.0,fcfs,DistServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_2/fcfs/fcfs_hetero.summary.json,True,128,128,0,0.453125,0.453125,0.6384505059136755,1.4089942199474217,1.4089942199474217,0.09872693940997124,0.33176920171827073,1.5132946047000642,4.0356767039001005,0.10603094972350717,1.2073117952624504,2.2866459085629325,3.7317132126167443,True
1,2.0,1.0,phase,PhaseServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_2/phase/phase_hetero.summary.json,True,128,128,0,0.6796875,0.6796875,0.7230102312447815,1.0637391907969198,1.0637391907969198,0.0762884421274066,0.20450524538755416,0.23115383181720975,0.3141252540238203,0.04574348315662202,0.30889847123064096,0.4802570505067709,0.9391297148090483,True
1,2.0,1.0,bps_kas,w/o PBC,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_2/bps_kas/bps_kas_hetero.summary.json,True,128,128,0,0.4609375,0.4609375,0.5473004280639138,1.18736364054544,1.18736364054544,0.10399504099041224,1.8293118666857477,2.6672175744548463,7.394963584132494,0.08949546906600905,1.2767106649381192,2.305620783571311,2.7159703682502734,True
1,2.0,1.0,kas_pbc,w/o BPS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_2/kas_pbc/kas_pbc_hetero.summary.json,True,128,128,0,0.453125,0.453125,0.5347855640082594,1.1802164171216758,1.1802164171216758,0.10513748228549957,1.7744917115196575,2.913407639414072,6.484568644277752,0.08890746773382877,1.2703814212232825,2.2317362782824803,3.4286754880752452,True
1,2.0,1.0,bps_pbc,w/o KAS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_2/bps_pbc/bps_pbc_hetero.summary.json,True,128,128,0,0.453125,0.453125,0.6309871408662079,1.392523345359907,1.392523345359907,0.1015529278665781,0.7190042376518242,2.0464430510066487,4.901198989618571,0.1046618307094456,1.2496249623314448,2.39797585981898,3.745225559677931,True
1,2.5,1.25,fcfs,DistServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_2p5/fcfs/fcfs_hetero.summary.json,True,128,128,0,0.2265625,0.2265625,0.3199441571067045,1.412167314126144,1.412167314126144,1.859025458805263,12.279969735071063,12.598195089306683,16.4992967902869,0.1175972802467089,1.523230395559221,2.948121137509592,5.285206797067079,True
1,2.5,1.25,phase,PhaseServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_2p5/phase/phase_hetero.summary.json,True,128,128,0,0.515625,0.515625,0.5496108690269367,1.0659119884158772,1.0659119884158772,0.1067974790930748,2.7298685213550913,3.632051069661975,7.004299476221217,0.07544801522914611,0.9732296904549,1.430247424851465,2.40970222403761,True
1,2.5,1.25,bps_kas,w/o PBC,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_2p5/bps_kas/bps_kas_hetero.summary.json,True,128,128,0,0.25,0.25,0.29300855135329434,1.1720342054131774,1.1720342054131774,1.6618718402460217,14.909546662308276,16.809085951931777,17.634839457143098,0.10059989058590943,1.5143331352248788,2.3937733325434682,4.902692918237301,True
1,2.5,1.25,kas_pbc,w/o BPS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_2p5/kas_pbc/kas_pbc_hetero.summary.json,True,128,128,0,0.234375,0.234375,0.2785065936858455,1.188294799726274,1.188294799726274,2.6002181293442845,13.419811719469726,14.455266230273992,20.592931159324944,0.10749863681229338,1.5154282533998291,2.4136409170382356,4.910110268779102,True
1,2.5,1.25,bps_pbc,w/o KAS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_2p5/bps_pbc/bps_pbc_hetero.summary.json,True,128,128,0,0.234375,0.234375,0.325808065517278,1.3901144128737193,1.3901144128737193,1.3903506323695183,11.162779388576745,13.533356887474657,16.778833879567696,0.12224454187597172,1.6186188633802034,2.973294464133994,5.300985064692798,True
1,3.0,1.5,fcfs,DistServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_3/fcfs/fcfs_hetero.summary.json,True,128,128,0,0.2109375,0.2109375,0.29815565948944356,1.4134786820240288,1.4134786820240288,5.7835228983312845,19.61515346933156,20.651505309157073,24.918626615721735,0.11857334185004151,1.794252561279996,3.041545797077323,6.092350715165961,True
1,3.0,1.5,phase,PhaseServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_3/phase/phase_hetero.summary.json,True,128,128,0,0.328125,0.328125,0.3498698475342928,1.0662700115330828,1.0662700115330828,0.26664632745087147,9.869604702480137,12.1999943648465,15.052657013777656,0.0882378894279504,1.1287750394859661,1.8706498477711466,3.7779778868891336,True
1,3.0,1.5,bps_kas,w/o PBC,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_3/bps_kas/bps_kas_hetero.summary.json,True,128,128,0,0.21875,0.21875,0.2602695099414652,1.1898034740181267,1.1898034740181267,5.121020063757896,21.50848073605448,29.583488704543562,30.217032242789863,0.10285620143130167,1.6136489785462613,2.5785227472428254,5.867595753911889,True
1,3.0,1.5,kas_pbc,w/o BPS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_3/kas_pbc/kas_pbc_hetero.summary.json,True,128,128,0,0.1953125,0.1953125,0.23412612278867242,1.1987257486780027,1.1987257486780027,7.314839592203498,20.881355446390806,22.0162569636479,28.6875755542703,0.10983868293450513,1.614134193280091,2.410153353071463,5.122272033859049,True
1,3.0,1.5,bps_pbc,w/o KAS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_3/bps_pbc/bps_pbc_hetero.summary.json,True,128,128,0,0.21875,0.21875,0.301937571018266,1.3802860389406446,1.3802860389406446,4.660334771499038,20.414375334605573,22.62098046541214,26.733940228018923,0.12357368118358039,1.8206562454388902,2.9490885616606155,6.3526238585356625,True
1,3.5,1.75,fcfs,DistServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_3p5/fcfs/fcfs_hetero.summary.json,True,128,128,0,0.15625,0.15625,0.22115820589081683,1.4154125177012278,1.4154125177012278,8.302761488594115,24.765121002495285,26.32784613687545,30.779490885790437,0.12318501116623556,1.81993068576875,3.0796394499515536,6.266588460933422,True
1,3.5,1.75,phase,PhaseServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_3p5/phase/phase_hetero.summary.json,True,128,128,0,0.28125,0.28125,0.2913646147596552,1.0359630747009962,1.0359630747009962,4.459623873233795,19.92531934622675,25.10838001323864,27.569484065826984,0.08781355884139605,1.311608138921755,1.8662216710366522,5.970895938370386,True
1,3.5,1.75,bps_kas,w/o PBC,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_3p5/bps_kas/bps_kas_hetero.summary.json,True,128,128,0,0.1875,0.1875,0.22730315886129804,1.212283513926923,1.212283513926923,7.0376677149906754,25.70828125551342,35.16070396434516,36.476051782518624,0.10619868974001254,1.7196464442834256,2.458169996601841,5.514952814588325,True
1,3.5,1.75,kas_pbc,w/o BPS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_3p5/kas_pbc/kas_pbc_hetero.summary.json,True,128,128,0,0.171875,0.171875,0.2052752512059236,1.19432873428901,1.19432873428901,10.439457801170647,26.40605782922357,28.143475549295548,34.64123946929351,0.10928404585834367,1.7770801511406897,2.590695283804089,5.043285641903061,True
1,3.5,1.75,bps_pbc,w/o KAS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_3p5/bps_pbc/bps_pbc_hetero.summary.json,True,128,128,0,0.171875,0.171875,0.2354297086884863,1.369772850551193,1.369772850551193,7.383787531405687,23.113572287000714,36.66741990698502,38.48844358118251,0.1340040380461965,1.9653484124069411,2.9182425629388975,6.1832168603316,True
1,4.0,2.0,fcfs,DistServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_4/fcfs/fcfs_hetero.summary.json,True,128,128,0,0.1484375,0.1484375,0.21031194409123682,1.4168383601935954,1.4168383601935954,10.162601978518069,28.63404400683939,30.589452465903015,35.15383069101721,0.12518403842255107,1.829125112769278,3.144997343687965,6.25931944825687,True
1,4.0,2.0,phase,PhaseServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_4/phase/phase_hetero.summary.json,True,128,128,0,0.28125,0.28125,0.2948806597148847,1.0484645678751454,1.0484645678751454,5.231901937164366,26.11615233812481,26.95521525060758,27.85269475435838,0.08309460128980896,1.2342133612309891,2.068179124593735,5.947797348815955,True
1,4.0,2.0,bps_kas,w/o PBC,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_4/bps_kas/bps_kas_hetero.summary.json,True,128,128,0,0.171875,0.171875,0.21113029987523055,1.2283944720013413,1.2283944720013413,8.722255842760205,30.08937778491526,39.54375981213525,41.19016226451844,0.1261534926908083,1.8007376880198718,2.8176709063909966,5.558678802531215,True
1,4.0,2.0,kas_pbc,w/o BPS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_4/kas_pbc/kas_pbc_hetero.summary.json,True,128,128,0,0.171875,0.171875,0.20538619442596656,1.1949742221147144,1.1949742221147144,10.871318811550736,30.031711668148635,31.992809242662045,37.61716900104657,0.10304894805127893,1.7928915055468677,2.53241113573313,5.177327655423437,True
1,4.0,2.0,bps_pbc,w/o KAS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_4/bps_pbc/bps_pbc_hetero.summary.json,True,128,128,0,0.1484375,0.1484375,0.20355269518413407,1.3713023675562717,1.3713023675562717,6.098417218774557,27.36938477884978,38.2734328915365,39.7072680875659,0.1295668746316218,1.9173214567567287,2.945918859844097,6.724596945075322,True
1,4.5,2.25,fcfs,DistServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_4p5/fcfs/fcfs_hetero.summary.json,True,128,128,0,0.125,0.125,0.17723489779402704,1.4178791823522163,1.4178791823522163,11.633861616253853,31.71504892744123,33.96200307775289,38.588004035018386,0.12655409170795298,1.8385031635500484,3.2106982325327915,6.262841199794789,True
1,4.5,2.25,phase,PhaseServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_4p5/phase/phase_hetero.summary.json,True,128,128,0,0.2578125,0.2578125,0.26672726501941274,1.0345784824995403,1.0345784824995403,8.879784434102476,25.863198656775054,33.671371644549076,35.57677020194009,0.08240789002829826,1.413848968307403,2.3936794156930428,6.411669989284141,True
1,4.5,2.25,bps_kas,w/o PBC,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_4p5/bps_kas/bps_kas_hetero.summary.json,True,128,128,0,0.1796875,0.1796875,0.21988759448447223,1.223722264957063,1.223722264957063,9.371732053346932,29.496876189298927,41.14002202432603,42.72776907902211,0.10602254644605166,1.7109286482643442,2.522543378585641,5.507593441549692,True
1,4.5,2.25,kas_pbc,w/o BPS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_4p5/kas_pbc/kas_pbc_hetero.summary.json,True,128,128,0,0.15625,0.15625,0.18672598335101026,1.1950462934464656,1.1950462934464656,13.259876941330731,34.413032163493334,35.7953257618472,42.988809195104984,0.11033295612168786,1.7636157576536586,2.800897017524889,5.038885327745232,True
1,4.5,2.25,bps_pbc,w/o KAS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_4p5/bps_pbc/bps_pbc_hetero.summary.json,True,128,128,0,0.1484375,0.1484375,0.2016458494254956,1.3584562487612335,1.3584562487612335,8.566143027506769,30.886486277356745,43.03369318600744,43.910471802297984,0.1325695147187611,1.9391014334186907,3.0925649338945136,6.763989782063295,True
1,5.0,2.5,fcfs,DistServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_5/fcfs/fcfs_hetero.summary.json,True,128,128,0,0.1171875,0.1171875,0.1660295987810938,1.4167859095986672,1.4167859095986672,12.8838149914518,34.32501907814293,36.69002041015774,41.377612956315275,0.12726661194231093,1.8732047697529195,3.2689854065328854,6.268482545642188,True
1,5.0,2.5,phase,PhaseServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_5/phase/phase_hetero.summary.json,True,128,128,0,0.203125,0.203125,0.20982311565993783,1.03297533863354,1.03297533863354,10.314210277982056,27.56512879114598,31.664992647338664,37.41822606232017,0.08344938072692412,1.386291904341843,2.328216955664102,6.734018972637145,True
1,5.0,2.5,bps_kas,w/o PBC,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_5/bps_kas/bps_kas_hetero.summary.json,True,128,128,0,0.171875,0.171875,0.21130940507690543,1.229436538629268,1.229436538629268,10.794379674829543,35.99630388561636,39.52401060406119,46.925998211279506,0.1353343887578583,1.6898699977849092,2.818492488026001,7.63189302330838,True
1,5.0,2.5,kas_pbc,w/o BPS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_5/kas_pbc/kas_pbc_hetero.summary.json,True,128,128,0,0.1484375,0.1484375,0.17875169056941162,1.2042219154149836,1.2042219154149836,14.365774386562407,36.89344324506819,38.23058041594923,45.19102153291926,0.11018264950130387,1.8149610921782857,2.805469223571323,5.0312317888531854,True
1,5.0,2.5,bps_pbc,w/o KAS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_5/bps_pbc/bps_pbc_hetero.summary.json,True,128,128,0,0.140625,0.140625,0.1890794955835286,1.3445653019273145,1.3445653019273145,12.649297931231558,33.84386268258095,36.25704439291731,44.74295556440949,0.13997668420905812,2.0236033959355613,3.0436204595677556,7.479783306336034,True
